original_index,repo,category,keyword,comment,file_path,is_genuine_satd,debt_category,severity,severity_reason,is_new_category,new_category_name,ml_pipeline_stage,model_used,classified_at
1265,,NLP,TODO,,tests/test_hub_features.py,True,Test Debt,3,The presence of a TODO comment in a test file indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T06:15:07.930398
1266,,NLP,WORKAROUND,,tests/test_initialization.py,True,Code Debt,3,The presence of a WORKAROUND comment suggests a temporary fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T06:15:12.066135
1267,,NLP,WORKAROUND,,tests/test_initialization.py,True,Code Debt,3,The presence of a WORKAROUND keyword in a test file suggests a temporary fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T06:15:16.047981
1268,,NLP,WORKAROUND,,tests/test_initialization.py,True,Code Debt,3,The presence of a WORKAROUND keyword in a test file suggests a temporary fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T06:15:19.794772
1269,,NLP,WORKAROUND,,tests/test_initialization.py,True,Code Debt,3,The presence of a WORKAROUND keyword in a test file indicates a temporary fix that may not be ideal.,False,,General,llama-3.1-8b-instant,2026-05-09T06:15:23.565510
1270,,NLP,TODO,,tests/test_initialization.py,True,Test Debt,3,The presence of a TODO comment in a test file indicates a potential issue with test coverage or test logic.,False,,General,llama-3.1-8b-instant,2026-05-09T06:15:27.458805
1271,,NLP,TEMP,,tests/test_initialization.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T06:15:31.519208
1272,,NLP,TEMP,,tests/test_initialization.py,True,Test Debt,3,Use of TEMP keyword in test file suggests temporary or incomplete testing,False,,General,llama-3.1-8b-instant,2026-05-09T06:15:35.354145
1273,,NLP,TODO,,tests/test_integrations.py,True,Test Debt,3,Potential test failure due to TODO comment,False,,General,llama-3.1-8b-instant,2026-05-09T06:15:39.457027
1274,,NLP,BUG,,tests/test_integrations.py,True,Defect Debt,3,The presence of the keyword 'BUG' in the comment indicates a defect.,False,,General,llama-3.1-8b-instant,2026-05-09T06:15:42.605054
1275,,NLP,BUG,,tests/test_integrations.py,True,Defect Debt,3,The presence of the keyword 'BUG' in the comment indicates a defect.,False,,General,llama-3.1-8b-instant,2026-05-09T06:15:46.443942
1276,,NLP,TODO,,tests/test_integrations.py,True,Test Debt,3,The presence of a TODO comment in a test file indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T06:15:50.284646
1277,,NLP,BUG,,tests/test_integrations.py,True,Defect Debt,3,The presence of the keyword 'BUG' in the comment indicates a defect.,False,,General,llama-3.1-8b-instant,2026-05-09T06:15:54.152083
1278,,NLP,TEMP,,tests/test_mixed.py,True,Test Debt,3,Use of TEMP keyword in test file suggests temporary or incomplete testing,False,,General,llama-3.1-8b-instant,2026-05-09T06:15:57.990225
1279,,NLP,TODO,,tests/test_mixed.py,True,Test Debt,3,The presence of a TODO comment in a test file indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T06:16:01.833686
1280,,NLP,TEMP,,tests/test_mixed.py,True,Test Debt,3,Use of temporary keyword suggests incomplete or placeholder test code,False,,General,llama-3.1-8b-instant,2026-05-09T06:16:05.729287
1281,,NLP,TEMP,,tests/test_multitask_prompt_tuning.py,True,Test Debt,3,Temporary workaround in test file,False,,General,llama-3.1-8b-instant,2026-05-09T06:16:09.488108
1282,,NLP,TEMP,,tests/test_multitask_prompt_tuning.py,True,Test Debt,3,Temporary workaround or placeholder in test code,False,,General,llama-3.1-8b-instant,2026-05-09T06:16:13.233266
1283,,NLP,TEMP,,tests/test_multitask_prompt_tuning.py,True,Test Debt,3,Temporary workaround in test file,False,,General,llama-3.1-8b-instant,2026-05-09T06:16:16.935733
1284,,NLP,BUG,,tests/test_other.py,True,Defect Debt,3,The presence of the keyword 'BUG' in the comment indicates a defect.,False,,General,llama-3.1-8b-instant,2026-05-09T06:16:20.675753
1285,,NLP,BUG,,tests/test_other.py,True,Defect Debt,3,The presence of the keyword 'BUG' in the comment indicates a defect.,False,,General,llama-3.1-8b-instant,2026-05-09T06:16:24.511930
1286,,NLP,BUG,,tests/test_other.py,True,Defect Debt,3,The presence of the keyword 'BUG' in the comment indicates a defect.,False,,General,llama-3.1-8b-instant,2026-05-09T06:16:28.279773
1287,,NLP,BUG,,tests/test_other.py,True,Defect Debt,3,The presence of the keyword 'BUG' in the comment indicates a defect.,False,,General,llama-3.1-8b-instant,2026-05-09T06:16:33.126678
1288,,NLP,TODO,,tests/test_other.py,True,Test Debt,3,The presence of a TODO comment in a test file indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T06:16:36.912239
1289,,NLP,TODO,,tests/test_other.py,True,Test Debt,3,The presence of a TODO comment in a test file indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T06:16:40.827867
1290,,NLP,TODO,,tests/test_other.py,True,Test Debt,3,Presence of TODO comment in a test file indicates incomplete or pending test cases.,False,,General,llama-3.1-8b-instant,2026-05-09T06:16:44.678091
1291,,NLP,TODO,,tests/test_other.py,True,Test Debt,3,Potential test failure due to TODO comment,False,,General,llama-3.1-8b-instant,2026-05-09T06:16:48.436097
1292,,NLP,TEMP,,tests/test_poly.py,True,Code Debt,3,Use of temporary keyword suggests a workaround or quick fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T06:16:52.278012
1293,,NLP,TODO,,docs/conf.py,True,Documentation Debt,3,Incomplete documentation may lead to confusion and errors.,False,,General,llama-3.1-8b-instant,2026-05-09T06:16:56.020484
1294,,NLP,NOQA,,guidance/__init__.py,True,Code Debt,2,The presence of NOQA suggests a potential coding standard deviation.,False,,General,llama-3.1-8b-instant,2026-05-09T06:16:59.876399
1295,,NLP,TODO,,guidance/_ast.py,True,Code Debt,3,The presence of a TODO comment in the code indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T06:17:02.720182
1296,,NLP,TODO,,guidance/_ast.py,True,Code Debt,3,The presence of a TODO comment in the code indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T06:17:06.722257
1297,,NLP,TODO,,guidance/_grammar.py,True,Code Debt,3,Presence of TODO comment indicates a potential issue that needs to be addressed in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T06:17:10.681941
1298,,NLP,TODO,,guidance/_parser.py,True,Code Debt,3,The presence of a TODO comment indicates a potential issue that needs to be addressed in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T06:17:14.488906
1299,,NLP,TODO,,guidance/_parser.py,True,Code Debt,3,The presence of a TODO comment in the code indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T06:17:18.338523
1300,,NLP,TODO,,guidance/_parser.py,True,Code Debt,3,The presence of a TODO comment indicates a potential issue or incomplete implementation in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T06:17:22.236216
1301,,NLP,TODO,,guidance/_parser.py,True,Code Debt,3,The presence of a TODO comment in the code indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T06:17:26.163661
1302,,NLP,TODO,,guidance/_parser.py,True,Code Debt,3,The presence of a TODO comment in the code indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T06:17:29.986631
1303,,NLP,TODO,,guidance/_parser.py,True,Code Debt,3,The presence of a TODO comment in the code indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T06:17:33.825154
1304,,NLP,NOQA,,guidance/_tools.py,True,Code Debt,2,The presence of NOQA suggests a potential code debt related to code style or formatting.,False,,General,llama-3.1-8b-instant,2026-05-09T06:17:38.747279
1305,,NLP,TODO,,guidance/_utils.py,True,Code Debt,3,The presence of a TODO comment indicates a potential issue that needs to be addressed in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T06:17:41.711968
1306,,NLP,NOQA,,guidance/_utils.py,True,Code Debt,3,Ignoring potential linting issues may lead to code quality degradation over time,False,,General,llama-3.1-8b-instant,2026-05-09T06:17:45.491781
1307,,NLP,TODO,,guidance/chat.py,True,Code Debt,3,Presence of TODO comment indicates potential code complexity or incomplete implementation,False,,General,llama-3.1-8b-instant,2026-05-09T06:17:50.250686
1308,,NLP,TODO,,guidance/chat.py,True,Code Debt,3,The presence of a TODO comment indicates a potential issue or improvement in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T06:17:54.086393
1309,,NLP,TODO,,guidance/chat.py,True,Code Debt,3,The presence of a TODO comment indicates a potential issue or improvement in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T06:17:58.006112
1310,,NLP,TODO,,guidance/chat.py,True,Code Debt,3,The presence of a TODO comment indicates a potential issue or improvement in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T06:18:01.866712
1311,,NLP,TODO,,guidance/chat.py,True,Code Debt,3,The presence of a TODO comment indicates a potential issue or improvement in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T06:18:05.706755
1312,,NLP,NOQA,,guidance/chat.py,True,Code Debt,3,The presence of NOQA suggests a potential code quality issue.,False,,General,llama-3.1-8b-instant,2026-05-09T06:18:08.550947
1313,,NLP,NOQA,,guidance/chat.py,True,Code Debt,3,Ignoring potential linting issues may lead to code quality degradation over time,False,,General,llama-3.1-8b-instant,2026-05-09T06:18:12.447727
1314,,NLP,NOQA,,guidance/chat.py,True,Code Debt,2,The presence of NOQA suggests a potential code smell or a deliberate choice to ignore a specific linter rule.,False,,General,llama-3.1-8b-instant,2026-05-09T06:18:16.232585
1315,,NLP,NOQA,,guidance/chat.py,True,Code Debt,3,Ignoring potential linting issues may lead to code quality degradation,False,,General,llama-3.1-8b-instant,2026-05-09T06:18:19.980889
1316,,NLP,NOQA,,guidance/chat.py,True,Code Debt,3,Ignoring potential linting issues may lead to inconsistent code quality,False,,General,llama-3.1-8b-instant,2026-05-09T06:18:24.786215
1317,,NLP,NOQA,,guidance/chat.py,True,Code Debt,3,Potential performance impact due to unnecessary comments,False,,General,llama-3.1-8b-instant,2026-05-09T06:18:28.620246
1318,,NLP,NOQA,,guidance/chat.py,True,Code Debt,2,The presence of NOQA suggests a potential code quality issue.,False,,General,llama-3.1-8b-instant,2026-05-09T06:18:32.428656
1319,,NLP,TODO,,guidance/chat.py,True,Code Debt,3,The presence of a TODO comment in the code indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T06:18:36.326501
1320,,NLP,TODO,,guidance/chat.py,True,Code Debt,3,The presence of a TODO comment indicates a potential issue with the code's implementation.,False,,General,llama-3.1-8b-instant,2026-05-09T06:18:40.169658
1321,,NLP,NOQA,,guidance/chat.py,True,Code Debt,3,Presence of NOQA keyword may indicate a code style or formatting issue,False,,General,llama-3.1-8b-instant,2026-05-09T06:18:44.031994
1322,,NLP,NOQA,,scripts/integration_health_check.py,True,Code Debt,3,Ignoring potential linting issues may lead to code quality degradation over time.,False,,General,llama-3.1-8b-instant,2026-05-09T06:18:47.892841
1323,,NLP,HACK,,tests/test_offsets.py,True,Code Debt,3,The presence of a HACK keyword in a test file indicates a workaround in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T06:18:50.716082
1324,,NLP,TODO,,tests/test_offsets.py,True,Test Debt,3,Potential test failure due to TODO comment,False,,General,llama-3.1-8b-instant,2026-05-09T06:18:55.579840
1325,,NLP,NOQA,,tiktoken/core.py,True,Code Debt,3,Ignoring potential linting issues may lead to code quality degradation over time.,False,,General,llama-3.1-8b-instant,2026-05-09T06:18:58.438252
1326,,NLP,NOQA,,tiktoken/core.py,True,Code Debt,3,Ignoring linting issues may lead to code quality degradation,False,,General,llama-3.1-8b-instant,2026-05-09T06:19:02.245467
1327,,NLP,NOQA,,tiktoken/core.py,True,Code Debt,2,The presence of NOQA suggests a potential coding standard or style issue.,False,,General,llama-3.1-8b-instant,2026-05-09T06:19:06.169545
1328,,NLP,NOQA,,tiktoken/core.py,True,Code Debt,3,Ignoring potential linting issues may lead to code quality degradation over time.,False,,General,llama-3.1-8b-instant,2026-05-09T06:19:09.913122
1329,,NLP,TODO,,tiktoken/core.py,True,Code Debt,3,The presence of a TODO comment in the code indicates a potential issue or improvement needed.,False,,General,llama-3.1-8b-instant,2026-05-09T06:19:14.706080
1330,,NLP,TODO,,tiktoken/model.py,True,Code Debt,3,The presence of a TODO comment in the code indicates a potential issue or improvement needed.,False,,General,llama-3.1-8b-instant,2026-05-09T06:19:18.895415
1331,,NLP,TEMP,,ci_cd/run_migration.py,True,Code Debt,3,Use of temporary keyword suggests a workaround or quick fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T06:19:22.027202
1332,,NLP,TEMP,,ci_cd/run_migration.py,True,Code Debt,3,Temporary workaround or quick fix in production code,False,,General,llama-3.1-8b-instant,2026-05-09T06:19:25.869398
1333,,NLP,TEMP,,ci_cd/run_migration.py,True,Code Debt,3,Temporary or placeholder code is used in production,False,,General,llama-3.1-8b-instant,2026-05-09T06:19:29.743159
1334,,NLP,TEMP,,ci_cd/run_migration.py,True,Code Debt,3,Use of temporary keyword suggests a workaround or quick fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T06:19:33.708416
1335,,NLP,TEMP,,ci_cd/run_migration.py,True,Code Debt,3,Temporary solution used in the code,False,,General,llama-3.1-8b-instant,2026-05-09T06:19:37.559884
1336,,NLP,TEMP,,ci_cd/run_migration.py,True,Code Debt,3,Temporary solution used in the code,False,,General,llama-3.1-8b-instant,2026-05-09T06:19:41.300829
1337,,NLP,NOQA,,db_scripts/create_views.py,True,Code Debt,3,The presence of the NOQA keyword suggests a potential code debt due to a possible disagreement with the code style or linter.,False,,General,llama-3.1-8b-instant,2026-05-09T06:19:45.200309
1338,,NLP,NOQA,,db_scripts/create_views.py,True,Code Debt,3,The presence of the NOQA keyword suggests a potential code debt due to a possible disagreement with the code style or linter.,False,,General,llama-3.1-8b-instant,2026-05-09T06:19:49.236769
1339,,NLP,NOQA,,db_scripts/create_views.py,True,Code Debt,3,The presence of the NOQA keyword may indicate a code debt related to code style or formatting.,False,,General,llama-3.1-8b-instant,2026-05-09T06:19:53.042362
1340,,NLP,NOQA,,db_scripts/create_views.py,True,Code Debt,3,The presence of the NOQA comment suggests a potential code debt related to code style or formatting.,False,,General,llama-3.1-8b-instant,2026-05-09T06:19:56.901382
1341,,NLP,NOQA,,db_scripts/create_views.py,True,Code Debt,3,The presence of the NOQA keyword suggests a potential code debt due to a possible disagreement with the code style or linter.,False,,General,llama-3.1-8b-instant,2026-05-09T06:20:00.790127
1342,,NLP,NOQA,,db_scripts/create_views.py,True,Code Debt,3,The presence of the NOQA keyword suggests a potential code debt due to a possible disagreement with the code style or linter.,False,,General,llama-3.1-8b-instant,2026-05-09T06:20:04.776782
1343,,NLP,NOQA,,db_scripts/create_views.py,True,Code Debt,3,The presence of the NOQA keyword suggests a potential code debt due to possible code style inconsistencies.,False,,General,llama-3.1-8b-instant,2026-05-09T06:20:08.658028
1344,,NLP,NOQA,,db_scripts/create_views.py,True,Code Debt,3,The presence of the NOQA keyword suggests a potential code debt due to possible ignored PEP8 violations.,False,,General,llama-3.1-8b-instant,2026-05-09T06:20:12.544506
1345,,NLP,NOQA,,db_scripts/create_views.py,True,Code Debt,3,The presence of the NOQA keyword may indicate a code debt related to code style or formatting.,False,,General,llama-3.1-8b-instant,2026-05-09T06:20:16.305835
1346,,NLP,NOQA,,db_scripts/create_views.py,True,Code Debt,3,The presence of the NOQA keyword suggests a potential code debt related to code style or formatting.,False,,General,llama-3.1-8b-instant,2026-05-09T06:20:20.238622
1347,,NLP,NOQA,,db_scripts/create_views.py,True,Code Debt,3,The presence of the NOQA keyword suggests a potential code debt related to code style or formatting.,False,,General,llama-3.1-8b-instant,2026-05-09T06:20:24.147493
1348,,NLP,NOQA,,db_scripts/create_views.py,True,Code Debt,3,The presence of the NOQA keyword may indicate a code debt related to code style or formatting.,False,,General,llama-3.1-8b-instant,2026-05-09T06:20:28.155308
