repo_name,category,file_path,line_number,keyword,debt_type,sdlc_phase,line_content
huggingface/transformers,NLP,.circleci/create_circleci_config.py,377,TODO,Requirement Debt,P3_Model_Development,# TODO: remove this once it works directly
huggingface/transformers,NLP,.circleci/create_circleci_config.py,428,NOQA,Test Debt,P3_Model_Development,"tests_to_run=""$(cat pr_documentation_tests.txt)"",  # noqa"
huggingface/transformers,NLP,benchmark/benchmark.py,106,TODO,Requirement Debt,P3_Model_Development,# TODO: Give warnings.
huggingface/transformers,NLP,benchmark/benchmark.py,209,TEMP,Design Debt,P3_Model_Development,"parser.add_argument(""--ensure_empty"", type=bool, default=True, help=""If to create a temporary directory."")"
huggingface/transformers,NLP,benchmark/benchmark.py,271,TODO,Requirement Debt,P3_Model_Development,# TODO: not hardcoded
huggingface/transformers,NLP,examples/3D_parallel.py,270,TODO,Requirement Debt,P3_Model_Development,with sdpa_kernel(sdpa_backend):  # TODO: ideally move this to attention implementation
huggingface/transformers,NLP,examples/3D_parallel.py,301,TODO,Requirement Debt,P3_Model_Development,"gradnorm = model.clip_grad_norm_(max_norm=1.0, norm_type=2.0)  # TODO: fix reported gradnorm"
huggingface/transformers,NLP,examples/3D_parallel.py,304,BUG,Defect Debt,P3_Model_Development,"assert len(list(model.parameters())) > 5, ""No parameters found in model. Probably DDP bug.."""
huggingface/transformers,NLP,examples/3D_parallel.py,366,WORKAROUND,Design Debt,P3_Model_Development,# Workaround for cross-mesh communication limitation with DTensor gradients
huggingface/transformers,NLP,tests/alm_tester.py,45,TODO,Requirement Debt,P3_Model_Development,"# TODO: @eustlb, we don't have pipeline testing for audio-text-to-text"
huggingface/transformers,NLP,tests/alm_tester.py,50,TODO,Requirement Debt,P3_Model_Development,# TODO: should we add automatic-speech-recognition with a special flag?
huggingface/transformers,NLP,tests/alm_tester.py,164,TODO,Requirement Debt,P3_Model_Development,"# TODO: @eustlb, remove this once #45534 is merged"
huggingface/transformers,NLP,tests/causal_lm_tester.py,585,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/causal_lm_tester.py,610,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdir:
huggingface/transformers,NLP,tests/test_backbone_common.py,79,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_configuration_common.py,64,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_configuration_common.py,74,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_configuration_common.py,87,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_configuration_common.py,102,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_configuration_common.py,130,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname2:
huggingface/transformers,NLP,tests/test_configuration_common.py,159,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_configuration_common.py,189,TODO,Requirement Debt,P3_Model_Development,return  # TODO: @raushan composite models are not consistent in how they set general params
huggingface/transformers,NLP,tests/test_distributed_config.py,77,TEMP,Design Debt,P3_Model_Development,"with tempfile.NamedTemporaryFile(mode=""r"", suffix="".json"", delete=False) as f:"
huggingface/transformers,NLP,tests/test_feature_extraction_common.py,35,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_feature_extraction_common.py,45,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_fsdp_mixin.py,203,TEMP,Design Debt,P3_Model_Development,tmpdir_obj = tempfile.TemporaryDirectory()
huggingface/transformers,NLP,tests/test_image_processing_common.py,231,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_image_processing_common.py,242,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_image_processing_common.py,253,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_image_processing_common.py,278,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_image_processing_common.py,321,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_image_processing_common.py,658,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_image_processing_common.py,721,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,254,TODO,Requirement Debt,P3_Model_Development,"# TODO: standardize the interfaces for musicgen models, see other todo in this test"
huggingface/transformers,NLP,tests/test_modeling_common.py,260,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,270,TODO,Requirement Debt,P3_Model_Development,"# TODO: remove this try/except, models should have a shared API"
huggingface/transformers,NLP,tests/test_modeling_common.py,291,TODO,Requirement Debt,P3_Model_Development,# TODO: if we can also check with `batch_size=1` without being flaky?
huggingface/transformers,NLP,tests/test_modeling_common.py,293,TODO,Requirement Debt,P3_Model_Development,# musicgen decoder models; TODO: find better abstraction
huggingface/transformers,NLP,tests/test_modeling_common.py,364,TODO,Requirement Debt,P3_Model_Development,# musicgen encoder-decoder models; TODO: find better abstraction
huggingface/transformers,NLP,tests/test_modeling_common.py,382,TODO,Requirement Debt,P3_Model_Development,# TODO: never an `attention_mask` arg here?
huggingface/transformers,NLP,tests/test_modeling_common.py,421,TODO,Requirement Debt,P3_Model_Development,# TODO: test gradients as well (& for FA2 as well!)
huggingface/transformers,NLP,tests/test_modeling_common.py,456,TODO,Requirement Debt,P3_Model_Development,# TODO: rename logits -> hidden_states
huggingface/transformers,NLP,tests/test_modeling_common.py,587,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,793,TODO,Requirement Debt,P3_Model_Development,"# TODO (if possible): Avoid exceptional cases, especially for `OwlViT`."
huggingface/transformers,NLP,tests/test_modeling_common.py,796,TODO,Requirement Debt,P3_Model_Development,# TODO: There might be some way to fix
huggingface/transformers,NLP,tests/test_modeling_common.py,843,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,941,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,979,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,1011,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,1225,TODO,Requirement Debt,P3_Model_Development,# TODO: relax this as we patch more and more models
huggingface/transformers,NLP,tests/test_modeling_common.py,1444,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,1643,TODO,Requirement Debt,P3_Model_Development,# TODO (ydshieh): use `skipTest` once pytest-dev/pytest-subtests/pull/169 is merged
huggingface/transformers,NLP,tests/test_modeling_common.py,1655,BUG,Defect Debt,P3_Model_Development,# attention_probs_dropout_prob > 0. This might indicate a bug somewhere.
huggingface/transformers,NLP,tests/test_modeling_common.py,2434,BUG,Defect Debt,P3_Model_Development,# The bug only affects nn.Linear LM heads created by _get_resized_lm_head
huggingface/transformers,NLP,tests/test_modeling_common.py,2518,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as temp_dir_name:
huggingface/transformers,NLP,tests/test_modeling_common.py,2527,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as d:
huggingface/transformers,NLP,tests/test_modeling_common.py,2574,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as d:
huggingface/transformers,NLP,tests/test_modeling_common.py,2596,XXX,Design Debt,P3_Model_Development,"This can happen if `save_pretrained` remove the targets and not the keys from serialiazation, or you hardcoded `self.xxx = yyy` thus forcing to always tie -> they are removed from serialization."","
huggingface/transformers,NLP,tests/test_modeling_common.py,2644,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmp_dir:
huggingface/transformers,NLP,tests/test_modeling_common.py,2913,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmp_dir:
huggingface/transformers,NLP,tests/test_modeling_common.py,2962,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmp_dir:
huggingface/transformers,NLP,tests/test_modeling_common.py,3005,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmp_dir:
huggingface/transformers,NLP,tests/test_modeling_common.py,3048,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmp_dir:
huggingface/transformers,NLP,tests/test_modeling_common.py,3125,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmp_dir:
huggingface/transformers,NLP,tests/test_modeling_common.py,3184,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmp_dir:
huggingface/transformers,NLP,tests/test_modeling_common.py,3303,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,3522,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,3549,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,3592,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,3722,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,3783,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,3837,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,3905,TODO,Requirement Debt,P3_Model_Development,for model_class in self.all_generative_model_classes:  # TODO: this test should run on all classes instead
huggingface/transformers,NLP,tests/test_modeling_common.py,3915,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,4003,TODO,Requirement Debt,P3_Model_Development,for model_class in self.all_generative_model_classes:  # TODO: this test should run on all classes instead
huggingface/transformers,NLP,tests/test_modeling_common.py,4014,TODO,Requirement Debt,P3_Model_Development,# TODO: to change it in the future with other relevant auto classes
huggingface/transformers,NLP,tests/test_modeling_common.py,4044,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,4412,WORKAROUND,Design Debt,P3_Model_Development,# Elaborate workaround for encoder-decoder models as some do not specify their main input
huggingface/transformers,NLP,tests/test_modeling_common.py,4471,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,4502,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,4524,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,4695,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,4802,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,4859,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_modeling_common.py,4893,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_pipeline_mixin.py,373,TODO,Requirement Debt,P3_Model_Development,# TODO: We should check if a model file is on the Hub repo. instead.
huggingface/transformers,NLP,tests/test_pipeline_mixin.py,412,TODO,Requirement Debt,P3_Model_Development,# TODO: Maybe not upload such problematic tiny models to Hub.
huggingface/transformers,NLP,tests/test_pipeline_mixin.py,767,NOQA,Test Debt,P3_Model_Development,):  # noqa
huggingface/transformers,NLP,tests/test_pipeline_mixin.py,783,TODO,Requirement Debt,P3_Model_Development,# TODO: Move this to tiny model creation script
huggingface/transformers,NLP,tests/test_pipeline_mixin.py,789,TODO,Requirement Debt,P3_Model_Development,# TODO: Change the tiny model creation script: don't create models with problematic tokenizers
huggingface/transformers,NLP,tests/test_processing_common.py,45,NOQA,Test Debt,P3_Model_Development,from fetch_hub_objects_for_ci import url_to_local_path  # noqa: E402
huggingface/transformers,NLP,tests/test_processing_common.py,347,TEMP,Design Debt,P3_Model_Development,"""""""Clean up the temporary directory."""""""
huggingface/transformers,NLP,tests/test_processing_common.py,359,NOQA,Test Debt,P3_Model_Development,"component = auto_processor_class.from_pretrained(self.tmpdirname, subfolder=attribute, **kwargs)  # noqa"
huggingface/transformers,NLP,tests/test_processing_common.py,362,NOQA,Test Debt,P3_Model_Development,"component = auto_processor_class.from_pretrained(self.tmpdirname, **kwargs)  # noqa"
huggingface/transformers,NLP,tests/test_processing_common.py,450,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_processing_common.py,477,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_processing_common.py,878,TODO,Requirement Debt,P3_Model_Development,# TODO this signature check is to test only uniformized processors.
huggingface/transformers,NLP,tests/test_processing_common.py,1058,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
huggingface/transformers,NLP,tests/test_processing_common.py,1457,TODO,Requirement Debt,P3_Model_Development,"# TODO: the same test, but for audio + text processors that have strong overlap in kwargs"
